Id,question_id,label
15142,4851,Albert Einstein
15143,4852,end time
15144,4852,Standard Oil
15145,4852,headquarters location
15146,4852,New York City
15147,4853,narrator
15148,4853,Dracula
15149,4854,beam
15150,4854,Platu 25
15151,4854,equals
15152,4854,2.56
15153,4855,of
15154,4855,Large Hadron Collider
15155,4855,significant event
15156,4855,tetraquark
15157,4856,depicted by
15158,4856,characters
15159,4856,Crucifixion_of_Jesus
15160,4857,day of week
15161,4857,Pentecost
15162,4858,doctoral thesis
15163,4858,point in time
15164,4858,{Carl Friedrich Gauss
15165,4858,educated at
15166,4858,University of Helmstedt
15167,4859,angle
15168,4859,elevation
15169,4860,start time
15170,4860,William-Adolphe Bouguereau
15171,4860,award received
15172,4860,Officer of the Legion of Honour
15173,4861,human
15174,4861,discoverer or inventor
15175,4861,Impressionism
15176,4862,location born
15177,4862,Henry Mancini
15178,4862,acreage
15179,4862,213.587
15180,4863,battle
15181,4863,country
15182,4863,Yuan dynasty
15183,4864,FSK film rating
15184,4864,RoboCop
15185,4865,ICTV virus genome composition
15186,4865,had reason
15187,4865,West Nile fever
15188,4866,number of points/goals/set scored
15189,4866,number of matches played
15190,4866,{Just Fontaine
15191,4866,member of sports team
15192,4866,France national football team
15193,4867,modern language
15194,4867,follows
15195,4867,Ancient Greek
15196,4868,conflict
15197,4868,Zhu De
15198,4869,point in time
15199,4869,Douglas MacArthur
15200,4869,award received
15201,4869,Order of the White Lion
15202,4870,in conflict
15203,4870,branch
15204,4870,Jonathan Winters
15205,4871,mother
15206,4871,child
15207,4871,Poseidon
15208,4872,human
15209,4872,doctoral advisor
15210,4872,Carl Gustav Jung
15211,4873,broadcaster
15212,4873,country
15213,4873,Hong Kong
15214,4874,prequel of
15215,4874,Qin dynasty
15216,4874,co-ordinates
15217,4874,34.1558
15218,4875,anatomical location
15219,4875,signs
15220,4875,soman exposure
15221,4876,business
15222,4876,record label
15223,4876,Janet Jackson
15224,4877,Mountain Project ID
15225,4877,Joshua Tree National Park
15226,4878,Bridgeman artist ID
15227,4878,John Dryden
15228,4879,torque
15229,4879,NEMA 17 Stepper motor Model 42SHD0404-22
15230,4879,less than
15231,4879,41.6
15232,4880,honours
15233,4880,Vesto Slipher
15234,4880,1st place medalist
15235,4880,Joel Stebbins
15236,4881,location born
15237,4881,Varg Vikernes
15238,4881,border
15239,4881,Sund
15240,4882,outer planet
15241,4882,MIN(semi-major axis)
15242,4882,described by source
15243,4882,Otto's encyclopedia
15244,4883,energy source
15245,4883,found in species
15246,4883,γ-aminobutyric acid
15247,4884,state of the United States
15248,4884,official language
15249,4884,English
15250,4885,film
15251,4885,film editor
15252,4885,Sergei Eisenstein
15253,4886,information leak
15254,4886,significant event
15255,4886,Juan Carlos I
15256,4887,written work
15257,4887,'t'
15258,4888,rural population
15259,4888,Kolasib district
15260,4888,equals
15261,4888,44492.4
15262,4889,operationalization
15263,4889,measured by
15264,4889,inertia
15265,4890,municipality of the Netherlands
15266,4890,contains settlement
15267,4890,Rotterdam
15268,4891,human
15269,4891,chairperson
15270,4891,UNESCO
15271,4892,palace
15272,4892,place of birth
15273,4892,Nicholas I of Russia
15274,4893,follows
15275,4893,Lamentations
15276,4893,part of
15277,4893,Five Megillot
15278,4894,length
15279,4894,D49 motorway
15280,4894,greater than
15281,4894,0.0
15282,4895,Elo rating
15283,4895,Riya Shah
15284,4895,equals
15285,4895,1284
15286,4896,sports
15287,4896,present at
15288,4896,Anastasia Rodionova
15289,4897,twin town
15290,4897,birthplace
15291,4897,Joseph Greenberg
15292,4898,point in time
15293,4898,Pina Bausch
15294,4898,award received
15295,4898,Goethe Prize
15296,4899,position held
15297,4899,Eugenio Montale
15298,4899,end cause
15299,4900,source of energy
15300,4900,natural gas
15301,4901,precipitation height
15302,4901,Kenting National Forest Recreation Area
15303,4901,less than
15304,4901,1760.0
15305,4902,colour
15306,4902,rapid transit line
15307,4902,Nijō Station
15308,4903,female population
15309,4903,The Spectacles
15310,4903,less than
15311,4903,0.0
15312,4904,educated at
15313,4904,Oliver E. Williamson
15314,4904,academic degree
15315,4905,determination method
15316,4905,Ceuta
15317,4905,population
15318,4905,84180.0
15319,4906,has boundary
15320,4906,Old City of Jerusalem
15321,4907,educated at
15322,4907,Richard Feynman
15323,4907,doctoral advisor
15324,4908,family name
15325,4908,writing system
15326,4908,traditional Chinese characters
15327,4909,part of
15328,4909,worked at
15329,4909,Jeffrey Nick
15330,4910,Hugo Award
15331,4910,award received
15332,4910,J. R. R. Tolkien
15333,4911,style of architecture
15334,4911,museum collection
15335,4911,Nocturne: Blue and Silver - Cremorne Lights
15336,4912,personal name
15337,4912,George Cayley
15338,4912,disputed equivalence
15339,4912,Gorch
15340,4913,human
15341,4913,producer
15342,4913,The Birth of a Nation
15343,4914,replaced by
15344,4914,James Scullin
15345,4914,position held
15346,4914,Member of the Australian House of Representatives
15347,4915,child
15348,4915,Louis IX of France
15349,4915,date of death
15350,4916,town
15351,4916,štúrovo
15352,4917,National Gallery of Art artwork ID
15353,4917,"Knight, Death and the Devil"
15354,4918,tennis tournament with multiple editions
15355,4918,location
15356,4918,Indore
15357,4919,position holder
15358,4919,sequel of
15359,4919,President of Poland
15360,4920,social class
15361,4920,'z'
15362,4921,elected in
15363,4921,end cause
15364,4921,{Arthur Balfour
15365,4921,position held
15366,4921,Member of the 30th Parliament of the United Kingdom
15367,4922,deathplace
15368,4922,Shi Pei Pu
15369,4922,border
15370,4922,Saint-Maurice
15371,4923,volume as quantity
15372,4923,Pn - 5
15373,4923,equals
15374,4923,0.006
15375,4924,human
15376,4924,owner of
15377,4924,Dallas Cowboys
15378,4925,city of Indonesia
15379,4925,'y'
15380,4926,famous books
15381,4926,architecture firm
15382,4926,Ben Rebhuhn House
15383,4927,occupational carcinogen
15384,4927,'t'
15385,4928,statement is subject of
15386,4928,Ojibwe
15387,4929,energy storage capacity
15388,4929,Microsoft Lumia 640
15389,4929,equals
15390,4929,2500
15391,4930,has effect
15392,4930,has cause
15393,4930,Rabies
15394,4931,minimum age
15395,4931,G
15396,4931,equals
15397,4931,0.0
15398,4932,end cause
15399,4932,Jeremy Corbyn
15400,4932,position held
15401,4932,Member of the 54th Parliament of the United Kingdom
15402,4933,spouse
15403,4933,John Steinbeck
15404,4933,end time
15405,4934,Nomisma ID
15406,4934,Kingdom of France
15407,4935,position held
15408,4935,Jeremy Corbyn
15409,4935,elected in
15410,4936,is in the voivodeship of
15411,4936,British Overseas Territory
15412,4936,member of
15413,4936,G20
15414,4937,film
15415,4937,after a work by
15416,4937,Rachel Carson
15417,4938,animals at zoo
15418,4938,place of filming
15419,4938,The Jennie Project
15420,4939,co-founder
15421,4939,works for
15422,4939,Christine Jones
15423,4940,replaces
15424,4940,Jane Campion
15425,4940,position held
15426,4940,President of the Jury at the Cannes Festival
15427,4941,number of spans
15428,4941,Charles River Bridge
15429,4941,less than
15430,4941,0.8
15431,4942,point in time
15432,4942,Paul Anka
15433,4942,award received
15434,4942,Juno Award for Songwriter of the Year
15435,4943,human
15436,4943,spouse
15437,4943,Jonas Salk
15438,4944,victor
15439,4944,awards
15440,4944,Sidney Poitier
15441,4945,is pollinator of
15442,4945,Apis mellifera
15443,4946,discoverer of
15444,4946,radiocarbon dating
15445,4946,member of
15446,4946,Heidelberg Academy for Sciences and Humanities
15447,4947,taxon rank
15448,4947,subspecies
15449,4948,characters
15450,4948,Theogony
15451,4948,hometown
15452,4948,Mount Olympus
15453,4949,sub-province-level division
15454,4949,xiamen
15455,4950,mains voltage
15456,4950,Maldives
15457,4951,Liza_Minnelli
15458,4951,award received
15459,4951,Tony Award for Best Actress in a Musical
15460,4951,Drama Desk Award for Outstanding Actor in a Musical
15461,4952,point in time
15462,4952,winner
15463,4952,{Thelonious Monk
15464,4952,award received
15465,4952,Grammy Hall of Fame
15466,4953,communist party
15467,4953,'p'
15468,4954,month of the year
15469,4954,December
15470,4955,start time
15471,4955,Borussia Dortmund
15472,4955,head coach
15473,4955,Ottmar Hitzfeld
15474,4956,FSB speed
15475,4956,Core2 Duo P8600
15476,4956,greater than
15477,4956,852.8
15478,4957,Ciné-Ressources film ID
15479,4957,Persona
15480,4958,presented by
15481,4958,present at
15482,4958,Ben Wizner
15483,4959,start time
15484,4959,Luhansk
15485,4959,located in the administrative territorial entity
15486,4959,Luhansk People's Republic
15487,4960,mathematical concept
15488,4960,ultrafinitism
15489,4961,naval offensive
15490,4961,'a'
15491,4962,county seat for
15492,4962,Polokwane
15493,4962,constructed
15494,4962,1994-0-0
15495,4963,ISzDb person ID
15496,4963,Scarlett Johansson
15497,4964,favorite player
15498,4964,musical artist
15499,4964,A Collection 1984–1989
15500,4965,street
15501,4965,MIN(length)
15502,4965,country
15503,4965,Sweden
15504,4966,point in time
15505,4966,Winterthur
15506,4966,population
15507,4966,104468.0
15508,4967,business cluster
15509,4967,capital
15510,4967,Karnataka
15511,4968,Todotango.com person ID
15512,4968,Carmencita Calderón
15513,4969,place of death
15514,4969,Salt Lake City
15515,4970,RVK identifier
15516,4970,role model
15517,4970,Arthur Schopenhauer
15518,4971,conversion to standard unit
15519,4971,second
15520,4971,greater than
15521,4971,2.53509908054e-08
15522,4972,subsidiary company
15523,4972,made by
15524,4972,Apple II
15525,4973,subsidiary company
15526,4973,manager/director
15527,4973,Daniel Schwartz
15528,4973,burger
15529,4974,for work
15530,4974,Emma Stone
15531,4974,nominated for
15532,4974,Academy Award for Best Actress
15533,4975,Parsons code
15534,4975,Spiegel im Spiegel
15535,4976,established by
15536,4976,graduated from
15537,4976,Candice Bergen
15538,4977,InChI
15539,4977,pyridine
15540,4978,single
15541,4978,lyrics by
15542,4978,The Big Bopper
15543,4979,married
15544,4979,actor
15545,4979,Shadow of the Thin Man
15546,4980,signs
15547,4980,has symptom
15548,4980,hydrogen sulfide
15549,4981,river
15550,4981,MAX(maximum Strahler number)
15551,4981,located in the administrative territorial entity
15552,4981,Loire
15553,4982,date depicted
15554,4982,Alien
15555,4983,Colonial Colleges
15556,4983,university
15557,4984,partner
15558,4984,record producer
15559,4984,Diane
15560,4985,statement is subject of
15561,4985,Jonathan Demme
15562,4985,nominated for
15563,4985,Academy Award for Best Director
15564,4986,audio
15565,4986,Neil Armstrong
15566,4987,original language of work
15567,4987,language of work or name
15568,4987,The_Daily_Show
15569,4988,Philippine TV series
15570,4988,MAX(number of seasons)
15571,4989,point in time
15572,4989,together with
15573,4989,{Christopher A. Pissarides
15574,4989,award received
15575,4989,Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel
15576,4990,point in time
15577,4990,Sidney Poitier
15578,4990,award received
15579,4990,Kennedy Center Honors
15580,4991,deepest point
15581,4991,Tajikistan
15582,4992,weapon model
15583,4992,MAX(slope)
15584,4993,language of work or name
15585,4993,has edition
15586,4993,Pied_Piper_of_Hamelin
15587,4994,educated at
15588,4994,Milton Babbitt
15589,4994,academic major
15590,4995,ResearchGate person ID
15591,4995,James Hansen
15592,4996,international organization
15593,4996,office held by head of the organisation
15594,4996,Director-General of UNESCO
15595,4996,'u'
15596,4997,"languages spoken, written or signed"
15597,4997,native language
15598,4997,Ben_Carson
15599,4998,"dissolved, abolished or demolished"
15600,4998,inception
15601,4998,{European Union
15602,4998,follows
15603,4998,European Economic Community
15604,4999,partner
15605,4999,spouse
15606,4999,Howard_Stern
15607,5000,inflation rate of consumer price index
15608,5000,basin countries
15609,5000,Colorado River
15610,5001,Margot_Robbie
15611,5001,ethnic group
15612,5001,Christianity in Australia
15613,5002,male organ
15614,5002,lymphatic drainage
15615,5002,Lumbar lymph nodes
15616,5002,'t'
15617,5003,short-term exposure limit
15618,5003,antimony
15619,5003,equals
15620,5003,5
15621,5004,gene
15622,5004,genetic association
15623,5004,liver cirrhosis
15624,5005,biological phase
15625,5005,puberty
15626,5006,launch contractor
15627,5006,James Webb Space Telescope
15628,5007,yield strength
15629,5007,Alloy 718
15630,5007,equals
15631,5007,828.0
15632,5008,emulates
15633,5008,Game Boy Color
15634,5009,consort
15635,5009,Mia Hamm
15636,5009,of team
15637,5009,Trenton Thunder
15638,5010,NFPA Instability
15639,5010,hydrogen fluoride
15640,5010,safety classification and labelling
15641,5010,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
15642,5011,disease
15643,5011,MIN(minimal incubation period in humans)
15644,5011,subclass of
15645,5011,primary bacterial infectious disease
15646,5012,disease
15647,5012,medical condition treated
15648,5012,gold
15649,5013,located in the administrative territorial entity
15650,5013,Narendra Modi
15651,5013,place of birth
15652,5013,Vadnagar
15653,5014,war cemetery
15654,5014,MIN(number of graves)
15655,5014,category of people buried here
15656,5014,ERROR1
15657,5015,point in time
15658,5015,Dexter Gordon
15659,5015,nominated for
15660,5015,Academy Award for Best Actor
15661,5016,Wikidata usage instructions
15662,5016,legend
15663,5017,of
15664,5017,United States Armed Forces
15665,5017,instance of
15666,5017,organisation
15667,5018,African-American museum
15668,5018,occupant
15669,5018,Louis Armstrong
15670,5019,script
15671,5019,second language
15672,5019,Plutarch
15673,5020,alphabet
15674,5020,language official
15675,5020,Crimean Khanate
15676,5021,human
15677,5021,screenwriter
15678,5021,The Lion King
15679,5022,academic major
15680,5022,academic degree
15681,5022,{Ana Kasparian
15682,5022,educated at
15683,5022,"California State University, Northridge"
15684,5023,military rank
15685,5023,Philippe Pétain
15686,5024,educated at
15687,5024,Niels Bohr
15688,5024,academic degree
15689,5025,legally established by
15690,5025,embezzlement
15691,5025,applies to territorial jurisdiction
15692,5025,Germany
15693,5026,RSL ID (person)
15694,5026,Madonna
15695,5027,probability distribution
15696,5027,'d'
15697,5028,treaty
15698,5028,treaty
15699,5029,day of week
15700,5029,periodic occurrence
15701,5029,Labour Day
15702,5030,Tab4u artist ID
15703,5030,Shlomo Carlebach
15704,5031,endemism
15705,5031,wallaby
15706,5031,diplomatic relation
15707,5031,New Caledonia
15708,5032,aspect of
15709,5032,history of Nebraska
15710,5032,divided into
15711,5032,Saunders County
15712,5033,followed by
15713,5033,follows
15714,5033,{Charles the Fat
15715,5033,noble title
15716,5033,monarch of Italy
15717,5034,point in time
15718,5034,Della Reese
15719,5034,award received
15720,5034,NAACP Image Award for Outstanding Actress in a Drama Series
15721,5035,fictional human
15722,5035,performer
15723,5035,Al Pacino
15724,5036,median lethal dose
15725,5036,benzene
15726,5036,less than
15727,5036,6840.0
15728,5037,pronunciation audio
15729,5037,sport country
15730,5037,Ronaldinho
15731,5038,Norsk biografisk leksikon ID
15732,5038,Niels Henrik Abel
15733,5039,3D film
15734,5039,series
15735,5039,Marvel Cinematic Universe
